name,age,net_worth,country,self_made
Cqgrf Rldznjlro,44,72.69,China,True
Cqgssuxe Rbmcx,76,134.06,UK,True
Cqgtvnu Ldfvkta,55,123.63,India,False
Cqgykr Chgmkuk,77,144.4,France,False
Cqhifvh Nufwgaz,48,64.81,India,False
Cqhu Arqbftibl,39,96.42,France,True
Cqibl Riiwzvx,41,18,China,True
Cqichj Nycjch,75,32.27,China,True
Cqicjuhw Bilanykg,47,132.47,UK,True
Cqidic Ljkkjwc,37,80.68,China,False
Cqihfed Ijtekxaof,59,99.25,UK,False
Cqiop Ynuhbtygb,79,11.61,UK,True
Cqiqlkf Jqohjwh,87,114.08,UK,True
Cqiujjx Hgumohfl,79,133.06,France,True
Cqiyhv Szuyzxk,37,42.96,United States,True
Cqjggpcn Rytsshyew,77,73.24,UK,True
Cqjhjjwv Nokhma,81,132.35,China,False
Cqjjjrxd Jqmdlujz,34,8.61,UK,False
Cqjloal Sdwtmh,62,37.13,United States,True
Cqjqd Ckygjnjpl,40,32.29,China,True
Cqjsx Fykaabboj,63,130.63,China,False
Cqjuh Bdded,82,130.42,United States,False
Cqjy Xnskfhvc,47,96,Brazil,False
Cqkeq Hjgldhehn,86,100.72,UK,False
Cqkio Aevcqunfg,70,15.6,UK,False
Cqkkob Ryszzkqbu,78,44,United States,False
Cqkvsjfw Hverggo,68,38.87,United States,False
Cqlw Nrjogol,83,12.22,Germany,False
Cqlw Xpuuitkhv,35,35.73,India,True
Cqlwxsgy Waxoc,72,34.43,UK,False
Cqlxxzx Foetdspqm,35,104.01,France,True
Cqmcutwd Rivjqtt,44,110.65,India,False
Cqmgtw Sfnmfrw,63,128.54,France,False
Cqmjo Bdybwtykw,72,76.72,India,True
Cqmm Orfslxett,90,22.39,France,False
Cqmmxos Kftzdrz,79,115.72,China,True
Cqnchpoe Jmnqps,49,48.41,UK,True
Cqnfkc Peuwnq,36,118.19,UK,False
Cqnfz Iwvgrgkih,55,134.52,Germany,False
Cqoae Ieqzw,53,76.43,United States,True
Cqogbq Gtlqjqxy,82,51.26,UK,True
Cqohut Tpuvqsyqf,40,79.14,China,False
Cqon Gvkfx,47,118.15,UK,False
Cqoraf Gwdtyix,73,68.92,India,False
Cqpdih Nxuiez,30,38.89,France,True
Cqphxldu Earsnv,60,58.85,United States,False
Cqpi Ccgltlg,81,32.47,France,True
Cqpjpyj Eyfbarwg,50,85.82,China,True
Cqpkwu Jjabkhjo,48,132.3,China,True
Cqpmlb Ofvuxd,73,134.67,United States,False
Cqpovuu Rkhqovphh,32,74.16,Brazil,False
Cqpvdtcj Vizwisvop,64,73.29,India,True
Cqpvj Wolnjcnb,64,7.28,UK,True
Cqpwks Jmnml,61,115.1,UK,True
Cqqajkb Mnefttx,76,36.99,India,True
Cqqcqk Htinour,69,109.87,Germany,True
Cqqi Hxemlarim,55,6.22,UK,False
Cqqnjhz Kysfvalei,75,2.91,China,False
Cqqsevvg Hwyjmlbx,31,125.72,Germany,True
Cqqziehe Dexxsfd,41,99.77,Germany,True
Cqqzo Qftsohmj,76,53.61,India,True
Cqrdypoo Mvnjftqf,59,25.46,Germany,False
Cqrfh Ahzjxf,31,142.31,France,True
Cqrjdlv Whsuv,34,19.46,France,True
Cqrni Rfptix,85,34.02,France,True
Cqsdlb Odsbfw,60,138.04,France,True
Cqsdmlk Lewdp,54,16.48,UK,False
Cqsgwv Yueysagnw,84,147.93,China,False
Cqshgyoi Aacesiulu,58,102.29,China,False
Cqsn Eduqs,59,36.45,China,True
Cqsnalk Kffsihzhr,84,55.91,UK,False
Cqsoufx Sutvkznrr,34,120.12,Brazil,True
Cqspjz Egcaoxdz,66,116.72,India,True
Cqsv Cayclz,67,98.4,China,False
Cqsxrts Tcqcyak,67,63.36,Brazil,True
Cqsyqy Qtrlndcpz,86,147.65,France,True
Cqta Vjjozi,36,51.22,UK,True
Cqtb Vqgjamytq,60,137.6,United States,True
Cqteoiiv Mlmon,62,1.3,China,False
Cqth Qglqilmzi,74,74.74,Germany,True
Cqthgw Unolv,63,141.54,Brazil,False
Cqtndal Bwmtxpyej,39,71.62,India,True
Cqtrwqkm Lonxti,63,31.98,China,False
Cqtv Zhzmuhbfo,43,5.71,UK,True
Cqtwiyv Ikbbzqfr,66,13.11,Brazil,False
Cqtxid Qukigw,41,45.84,UK,False
Cqtxrqt Jgqhdpx,51,21.37,Germany,True
Cqus Xbsyyvah,30,69.91,Germany,False
Cqvefjo Jtrpxhk,58,11.18,UK,False
Cqvhkrv Prtvusrhz,43,19.63,UK,True
Cqvnbdts Etdais,58,4.59,United States,True
Cqvrh Kuoklsjgg,34,41.83,China,False
Cqwc Mrzspdzxl,35,149.15,France,False
Cqwcn Nkkrpipw,79,120.83,Brazil,False
Cqwel Imvdxc,46,135.6,China,False
Cqwer Isahwaz,76,119.37,Germany,True
Cqwidj Hvzefdm,45,25.58,United States,True
Cqww Fhsfshw,76,113.08,UK,False
Cqwx Qqovpt,70,142.26,China,True
Cqxgxtw Qnezczd,88,90.78,Germany,False
Cqxhavm Uzwdr,68,71.63,China,True
Cqxxxq Vlpujlffz,59,71.23,China,False
Cqxyn Fprpwm,44,9.98,UK,True
Cqyf Fiutjbcfg,81,83.48,India,True
Cqyj Bjmfwau,46,72.61,China,True
Cqyjne Liiag,65,46.99,Germany,False
Cqykuxug Qwtbpqkqy,78,27.35,Brazil,False
Cqyn Mvavthxqt,39,116.84,Brazil,True
Cqytjyg Spkmtrjdj,31,98.9,Brazil,True
Cqzckkrl Brqjpwb,33,66.33,UK,True
Cqzhwkz Euvfiw,77,63.45,India,False
Cqzilpkw Artfslgv,60,77.43,UK,True
Cqznnni Sprgkcqk,89,27.78,India,False
Cqzow Wosvpn,88,114.86,United States,False
Cqzr Slhze,49,78.37,United States,False
Cqzrb Swqowtk,87,39.71,Germany,False
Cqzsihy Cujlpnw,70,94.15,France,False
Cqztk Hfqrhv,41,2.9,United States,False
Cqzyk Ezhtow,41,95.15,Brazil,False
Crab Bmznuf,68,112.16,Germany,True
Crajwvni Ddxvj,30,141.08,Brazil,True
Cral Aswkp,66,2.63,Germany,True
Crbaw Seejqzdob,89,9.86,India,True
Crbcifwd Lerncrn,32,92.95,United States,False
Crbhq Sejguns,70,126.69,India,False
Crbiqn Gpoxkzw,89,136.15,Brazil,False
Crbquc Zshnl,41,128.16,France,True
Crbvnicc Pbspakvzx,40,129.48,Germany,True
Crcgtcmi Edaxm,59,71.95,Brazil,True
Crcpihlk Oiilgv,87,80.32,Germany,False
Crcxier Dsytg,50,6.15,Germany,False
Crcz Liojo,56,36.92,India,False
Crde Rqpcnat,53,47.26,Germany,False
Crdesf Wocsx,89,101.97,China,True
Crdiyben Xwmwjaap,59,98.26,UK,True
Crdmly Iwzcpou,49,128.32,Brazil,True
Crdsnopr Admyk,43,61.53,India,True
Cred Kgdvgbyyq,74,43.17,Germany,True
Crefmuv Zheozbrd,84,12.78,UK,False
Crehmtsu Vadnil,32,22.6,Germany,True
Crek Cndmjaex,85,47.36,India,False
Crenud Ljgih,65,129.65,UK,False
Crepqx Tkvizrf,31,44.6,United States,False
Crewy Wdbrpmp,58,21.99,Brazil,True
Crfglux Tkqcel,64,60.48,UK,True
Crfssdf Kwoci,42,112.97,UK,True
Crftiucb Omacxbq,65,31.81,UK,False
Crfuo Sgbaomrco,33,110.53,United States,True
Crfzfmc Reirlcvie,30,73.71,Brazil,False
Crgfdim Cdjczuhk,45,105.58,UK,False
Crgndfv Wiysznou,83,27.19,Brazil,False
Crgpd Lirwpuulr,41,115.24,Brazil,True
Crgvh Vhtdo,31,71.8,UK,True
Crgxd Cwdfjbt,61,124.57,China,False
Crhhiuol Qnkqkidme,43,121.2,India,True
Crhp Lkhnbup,63,96.95,Germany,True
Crhxolel Zrxgnomra,72,92.74,China,False
Cricwwk Infhzzaa,35,77.06,UK,False
Crihua Xzfjduo,50,60.97,United States,True
Crihwk Amnosy,35,55.32,UK,True
Crihyjxj Nptjiszjg,35,139.32,United States,False
Crikxmtz Ramwc,61,63.18,United States,True
Crilaej Pwsvpryx,86,59.24,United States,False
Crim Cecyrqzsx,43,40.99,United States,False
Crip Ibhkol,64,144.43,United States,True
Criwfc Jykve,52,133.06,Brazil,False
Crizedtz Imseh,52,134.1,Germany,True
Crjbvq Jkcvhix,65,28.72,UK,True
Crjd Vuhxh,38,137.94,UK,True
Crjdfsyr Kgmqewp,62,121.33,United States,True
Crjdhf Qpgrswx,57,56.64,Germany,True
Crjhkx Xvhdwo,56,26.64,Brazil,False
Crji Yxlzgaj,84,25.25,Brazil,True
Crjmo Umgnuj,56,117.25,France,True
Crjn Ondczxeoc,45,45.91,India,True
Crjoejg Ufwwb,36,129.18,France,True
Crjon Prkpcpbj,49,3.14,India,False
Crkk Vslog,59,113.72,France,True
Crklrgr Lmivqqv,36,1.79,Brazil,False
Crkmqldj Cpjjrolcr,36,18.65,China,False
Crkobpcs Jyndpxir,86,126.46,United States,True
Crkq Fljit,77,110.18,Brazil,False
Crksjxc Hbuee,49,67.22,China,False
Crkywh Ikulheimf,80,29.99,United States,True
Crlebv Alokrlfc,76,96.35,UK,True
Crlfp Bzbcmwv,66,141.11,Brazil,True
Crlg Adsinu,84,18.02,Brazil,True
Crlkke Pdyay,38,121.6,UK,False
Crlknnq Qpfut,57,119.62,United States,False
Crlpoekp Ttcgmbx,46,23.97,India,False
Crlyltf Fvnjb,88,72.19,Germany,True
Crma Dnrcggfec,55,18.72,UK,True
Crmdcnsh Unnxsviij,47,92.66,India,False
Crmk Fgcsag,66,60.26,UK,False
Crmq Lmfysssnk,30,79.4,China,True
Crmssst Oqvtxdju,42,23.39,United States,False
Crmvkt Isrvtjv,44,120.68,Brazil,False
Crmy Ulfve,58,58.58,Germany,False
Crnc Builtu,57,62.36,India,True
Crnc Pryguc,46,54.96,UK,False
Crngsa Bstwjwj,79,38.22,France,False
Crnhroea Mwfmwn,85,136.06,India,True
Crnnix Kqbrp,34,80.35,United States,True
Crnns Hhbru,72,40.56,Brazil,False
Crnolx Zfaqqhslp,37,57.57,United States,True
Crnvm Shfwerjwt,52,98.92,Brazil,True
Crnw Bekeqriv,37,108.64,United States,False
Crodconc Gxojjjf,90,119.23,China,True
Crofjne Idyjdzf,75,141.48,China,False
Crohxue Tlrrp,62,43.53,Germany,True
Croirdn Yvbil,45,103.49,India,False
Croj Oscdfcsw,83,23.13,Germany,True
Crokpsgn Dewpvido,32,118.18,France,False
Cropg Csahywtc,48,74.52,France,True
Croqlf Viskq,77,77.44,Brazil,True
Crpbvs Gvdpqh,48,41.61,China,False
Crpd Ktvaza,59,91.64,UK,False
Crph Ascsz,90,89.32,Germany,False
Crpr Ojysw,81,16.61,Germany,False
Crpxg Lhslbfs,75,15.75,Germany,False
Crqlcu Grxrttxia,73,142.75,India,False
Crqw Wnmrwz,67,63.76,UK,False
Crqwiwk Vkklla,85,127.72,UK,False
Crraxij Jfjry,33,111.36,Germany,True
Crrgx Aacmojw,30,109.35,UK,False
Crrkp Jeiljrcxl,80,125.87,United States,True
Crrkz Swynn,76,34.55,China,False
Crrpl Wxdwo,83,84.08,UK,True
Crrpu Dhxzkfz,76,57.78,India,True
Crrr Ccyhepn,53,7.28,France,False
Crsa Nfdkdx,39,82.12,India,False
Crsa Zyojijk,54,113.55,India,True
Crsix Vwqlsv,60,127.79,China,False
Crsofjyu Vxzghtp,81,76.1,Germany,False
Crsx Gsfoiji,48,36.88,India,True
Crsyiw Cykxdj,59,138.79,Brazil,False
Crsyy Pihgjv,88,30.62,China,True
Crta Yeqsl,39,63.61,Brazil,False
Crte Sakau,38,95.08,India,False
Crtieo Xliltm,75,88.15,UK,True
Crtlwkqa Jsmlhdoeo,54,88.25,Germany,False
Crtnt Pectm,35,38.65,China,True
Crtto Rgrhgbbo,84,111.56,UK,False
Cruumtl Ptbdz,82,120.57,United States,False
Cruvotw Jivrw,33,6.48,India,False
Cruxdt Lobyg,61,62.82,China,True
Crvb Oealquss,89,108.31,France,False
Crvctz Oinyaiyse,53,10.35,UK,False
Crvf Sayrlab,75,129.13,UK,True
Crvld Kwgsuvor,48,131.51,UK,True
Crvlk Gflzbq,71,47.19,UK,True
Crwvui Vuwrf,88,138.94,Brazil,False
Crwwgxku Jnhhxbkdc,36,1.62,Germany,True
Crwykac Xaqxw,36,89.3,India,False
Crxatkz Tecsh,82,145.69,China,False
Crxbswt Dhkfev,38,129.41,Brazil,True
Crxbxvtb Pxkkue,70,80.59,United States,True
Crxkx Oiarcxzp,72,60.45,UK,False
Crxldjop Pxyry,47,75.81,UK,False
Crxnptwp Dbagjkvz,45,33.95,Brazil,True
Crxsi Mjhlfxr,46,91.27,India,True
Crxyxn Zhxyutmg,87,44.45,United States,False
Cryhx Unofszuq,77,134.5,France,True
Cryiof Xjvcdt,31,3.5,France,True
Crypqmiu Ghbeoarc,46,100.46,Germany,True
Crysbqlr Wlwxssvk,77,2.19,United States,True
Crysh Ctccuh,54,82.71,France,False
Crzcrtn Uajld,86,118.53,Germany,False
Crzdjx Dvkojdq,87,62.91,UK,False
Crzgznjr Faikfq,58,75.45,United States,False
Crzic Bwzgn,72,131.48,China,True
Crzm Oetxzmb,42,74.23,India,True
Crzrcyow Xnlvcgja,71,109.91,Germany,False
Crzs Aylczqry,49,45.37,Germany,True
Crzvx Etpsqgi,38,105.33,France,False
Crzxlezm Yjiwk,45,54.62,Germany,False
Crzzq Vnzoyd,55,79.52,China,False
Csad Alomfycyd,67,31.66,France,True
Csadnj Iispslmxr,64,59.18,UK,True
Csaj Ipxcxzmeo,71,95.39,UK,True
Csaj Qtwuwrm,90,105.62,Germany,True
Csajxjg Tsjgy,70,136.78,UK,True
Csawtcte Cnndo,78,88.85,China,False
Csbhtbtu Fnpxs,33,27.04,UK,True
Csbjh Xnhliyje,67,137.57,China,False
Csbsil Nkjoxoalz,40,23.49,UK,True
Csbwpmj Nrbfurzm,46,68.26,UK,True
Cscehex Myscj,50,84.38,Germany,False
Csceuqss Qtbpp,35,42.24,China,False
Cscuoxm Fstros,45,57.81,Germany,True
Csdduf Mtswgfsv,39,116.02,France,False
Csdjl Uhtkacq,35,53.17,United States,True
Csdmpyb Qfljjanod,81,50.82,United States,True
Csdmqcyh Hbwlr,36,31.58,United States,False
Csdqmsex Egsjcgupr,51,78.87,France,True
Csdtzwf Zodauqqz,44,25.91,Brazil,True
Cselhr Gaqdwxo,72,91.81,France,False
Csenlv Wnwfnwfjo,61,59.93,UK,True
Csenmrwl Dikxumvky,37,106.09,France,True
Csepiet Wfozvelpr,40,112.59,United States,True
Csetho Opgqh,41,110.59,France,True
Cseto Ilapij,56,58.32,China,True
Csetvcke Ssrwblv,48,71.25,Germany,True
Cseutb Xtmkzvx,86,10.83,India,True
Csfccyn Jlqbe,66,82.9,France,True
Csfe Nxeah,89,39.21,UK,True
Csfjgo Gkasbv,58,144.33,Germany,False
Csfocdv Kimnawj,51,22.93,India,False
Csfx Qwvncdd,48,64.2,Germany,True
Csfyzvcp Nxagzv,35,128.12,France,False
Csgb Nyriwr,85,27.04,France,True
Csgbg Buuztxrt,77,143.68,Germany,True
Csge Muowqswvm,70,118.04,India,True
Csgi Xjegpnm,35,114.91,Brazil,True
Csglgts Watkz,73,46.78,India,False
Csgpc Dzyuum,63,133.82,India,True
Csgwpxnl Wqjiykak,37,76.15,India,True
Cshaaiis Yqxmyns,60,133.54,France,False
Cshkhm Vjcdzwca,35,40.83,Germany,False
Cshpqfsd Pdlbf,46,74.56,Brazil,True
Cshqp Hldmg,81,45.09,France,False
Cshvwll Hpvlp,32,52.19,China,True
Cshxtbj Qhfym,46,59.49,Brazil,False
Csiddtl Yiybtyd,59,55.34,United States,False
Csikvyd Abihdm,62,144.24,China,True
Csjapyaq Htmqrok,47,116.8,India,True
Csjdr Eybuva,81,12.21,France,True
Csjdvfn Ynrkzgoag,80,136.55,Germany,False
Csjev Ringx,60,112.53,United States,True
Csjj Xdrki,72,37.32,China,False
Cske Ntyljjw,73,104.36,France,False
Cskeyl Ocijqmyzb,36,82.92,France,True
Cskguyy Zayjn,74,1.83,China,False
Cskiva Lqijqhfhd,80,87.41,United States,True
Cskjiyd Ywkdo,64,59.11,Brazil,True
Csksloty Phqiyryj,62,40.02,China,True
Cslgirfs Xybsvrzb,33,87.29,UK,False
Cslkz Ptxjphbhl,70,41.2,UK,True
Csmakote Ywqjl,54,16.59,UK,True
Csmcfi Mtclbn,46,131.96,India,True
Csmqttpn Pncujbkyx,76,26.76,India,False
Csmu Ufcqfwjdd,41,47.16,UK,True
Csmveen Dlavo,30,131.46,France,True
Csmyfoyn Harrpi,56,8.87,UK,False
Csmzjh Tnrdimafk,34,139.37,France,False
Csmzku Vfhkcqve,76,94.87,France,True
Csnjrs Nebez,54,75.13,China,False
Csnlc Jqfzxrfmt,57,66.77,Brazil,True
Csnmpnj Aspvlc,77,15.61,India,False
Csnn Pdqpwaxg,44,19.65,Germany,True
Csnsyg Jnziwewl,58,127.85,France,True
Csoaoa Obrveegi,50,112.39,United States,False
Csod Gifmfk,50,25.1,Germany,False
Csoeyprl Npoegnr,59,148.75,Brazil,True
Csosjwfp Qliab,83,82.25,UK,False
Csov Jfuysrixh,64,118.32,Germany,False
Csoxwil Flczzkqv,72,93.97,China,False
Csoybspm Hwbhhv,80,68.47,United States,False
Csoz Xnvcwyt,49,11.38,United States,False
Csozgfq Petqxd,55,56.99,China,False
Cspaduc Obdyb,48,118.57,China,True
Cspcbt Uewib,39,57.68,Brazil,False
Cspfcfxt Hmfycnrfx,81,35.44,United States,False
Cspuomb Hakyatyvr,41,91.63,India,False
Cspvjhu Oubzjar,53,61.18,France,True
Cspxpmrx Jwqrg,63,89.85,United States,False
Csqetk Sfnekf,53,89.08,Germany,True
Csqwagqy Lukdye,66,104.32,India,False
Csrbxeod Jrhbuod,39,71.51,Brazil,True
Csrjzlno Ixxwkr,87,54.13,China,False
Csrlh Pecckzk,58,83.99,China,True
Csrmxcrf Jfbbphxs,68,64.4,United States,True
Csrnz Kksmunbo,38,33.23,Brazil,False
Csrqnhze Qroevhx,72,48.72,UK,False
Cssc Fkxlmvnel,85,1.59,India,True
Cssc Kfggtfjs,72,144.1,UK,True
Cssnizp Aiuncr,43,89.76,China,False
Csssiy Zkonnzc,84,135.45,United States,False
Csst Kxpcx,90,63.93,China,False
Csstyog Rxhtklkh,53,87.77,China,True
Cssum Modyo,47,41.96,United States,True
Cssupgm Qztegvmtq,86,93.94,India,True
Cssvmp Xuoxyqah,74,70.91,Brazil,True
Cssz Pfteeryk,66,135.35,India,False
Cstkg Mflogg,60,67.56,India,False
Csty Ocsbt,30,103.31,France,False
Csubkep Iyydkft,75,85.18,Germany,True
Csuldcow Rqtpbggh,45,97.39,France,True
Csumw Hopaa,75,107.39,France,True
Csuow Oxufirell,35,132.35,India,True
Csutbz Bqoczqxgs,89,71.49,India,True
Csuu Yzwelj,58,19.14,UK,True
Csuxarsb Yeesjokk,60,3.5,UK,False
Csuyuwlt Vgdnv,57,12.14,Germany,True
Csvebdv Pvxeabdyk,71,57.95,Brazil,True
Csvgjbx Mklxpztg,62,10.02,Germany,False
Csvnbt Qvntjxb,62,87.12,China,True
Csvnn Ijkrydlm,83,64.57,United States,True
Csvpf Qvmddziaw,38,141.71,France,False
Csvppyn Psvzvo,66,70.45,Germany,True
Cswegejw Sdbqjgo,78,34.68,United States,False
Cswf Doyxq,34,10.44,Germany,True
Cswgec Qdihvx,35,144.33,India,True
Cswix Qyqzqevm,54,10.87,France,False
Cswjgm Huwesivqy,58,66.21,United States,False
Cswjkdwx Yrwnaajqh,52,27.32,China,True
Cswkpqjg Jklgphx,90,42.98,France,True
Cswkr Rvlrgssku,78,58.07,France,False
Cswmeed Tcvxok,60,132.72,Brazil,True
Cswsw Qarje,36,67.63,India,True
Csxajdg Wazukcgf,61,142.14,India,False
Csxc Qhybkeri,36,45.24,China,True
Csxhlds Xoldywu,80,63.4,France,True
Csxqes Eclfb,89,105.56,India,False
Csxxaaz Dvrqfss,41,16.18,Brazil,False
Csyc Obnxie,67,74.15,China,False
Csyfba Rvfeorh,42,87.77,United States,True
Csylbdrv Xqswp,43,29.21,Brazil,True
Csypbg Vvgkxnh,68,114.83,Brazil,False
Csysy Yxawvoceg,83,18.57,India,False
Cszehkjo Vmotck,68,19.12,France,True
Cszeqsg Kspfrm,50,9.9,United States,True
Cszjinpt Uiairbka,32,85.98,Germany,True
Cszk Rcoenn,40,52.15,Brazil,True
Cszl Jbdysl,38,24.62,Germany,False
Csznrii Uuznrmwoo,63,65.83,United States,True
Cszp Ahujgwwh,45,12.46,United States,False
Cszsgty Tulij,82,21.09,France,False
Cszvcwhn Cgjrdinc,78,67.49,France,True
Cszz Zlnklas,40,93.49,UK,True
Ctaao Jwnxa,76,33,India,False
Ctbcglpt Inwvr,65,147.33,Brazil,False
Ctbkdfi Ezlkjxw,71,137.29,United States,True
Ctbnov Ylqfi,77,98.48,Brazil,True
Ctbyvhll Fqlvxmkb,50,24.77,UK,False
Ctcgefz Neolmd,60,131.87,United States,False
Ctcji Efszekg,42,129.11,India,False
Ctcjv Yvmagdv,76,132.92,France,True
Ctcmpm Vcpswqiw,59,17.16,United States,True
Ctcr Knryg,83,14.78,United States,True
Ctcxevc Xneclxz,64,117.01,Germany,False
Ctdb Pcfetfnu,72,66.12,UK,False
Ctddd Omxsxgnoj,68,72.88,Brazil,True
Ctdhf Wpvwk,34,51.27,France,False
Ctdj Ycwieuo,31,86.25,UK,True
Ctdncb Gdjvcfup,68,12.29,Brazil,False
Ctdpmei Igklv,58,121.01,France,False
Ctdwaq Eazoacto,46,36.03,UK,True
Cteb Fyxmsyjsy,54,85.5,China,False
Ctebwa Xoggskplm,75,14.83,Brazil,True
Cteczae Apewe,56,96.32,France,True
Ctedm Tmmxfg,78,4.72,India,False
Cteeqtn Lslaau,39,117.51,China,False
Ctefdl Gequyck,72,9.05,India,False
Ctez Dtvtpas,60,79.93,France,True
Ctezp Jpuwctysg,90,54.02,United States,False
Ctfbrhna Znkkfv,31,30.92,France,True
Ctfcmvet Hdoybnxhe,69,66,India,False
Ctfdm Scmzoci,58,50.26,Brazil,True
Ctffwcc Gkrocszk,44,52.93,China,False
Ctfgorxn Mepljdwyc,74,118.44,United States,False
Ctfix Saxgcjlb,54,23.75,China,True
Ctfkopd Efyyd,63,101.77,India,True
Ctfpr Oebinrsh,89,32.59,India,True
Ctfwszyn Bizsqc,69,141.86,India,True
Ctgb Espldcll,39,34.6,France,True
Ctgewwys Omlbt,74,88.61,UK,True
Ctghukk Mfeem,34,39.59,India,True
Ctgkp Knqpawwa,56,43.82,China,True
Ctgyrc Kmqreden,39,52.36,UK,False
Cthjlhlf Btmkpii,85,107.14,Germany,False
Cthkia Baweqjhp,71,134.58,UK,False
Cthkx Bninjoom,82,2.69,India,True
Cthmg Vqhyn,63,124.58,China,False
Cthxmjt Pkkvxjevt,43,10.5,United States,True
Cthykje Olhquc,46,52.58,UK,False
Cthzxwj Ifnwmak,78,54.51,France,True
Ctifmw Fqpiwlwhs,59,82.5,UK,True
Ctihr Pjcbpvk,86,100.73,Brazil,True
Ctim Uyhiywcqb,80,14.08,Brazil,True
Ctinda Srobxmndb,35,19.99,Brazil,True
Ctiohxnu Wcacy,68,54.02,China,False
Ctipkhwm Bsgeuli,67,139.75,UK,False
Ctis Rbckv,59,149.79,China,False
Ctiuze Phbksud,83,140.13,India,True
Ctix Imonden,37,133.94,United States,False
Ctixptyp Ibmmepeja,76,79.93,United States,False
Ctjeb Dnyruxa,60,115.45,India,False
Ctjguft Izqrhjvp,84,141.43,UK,True
Ctjmie Nhsfhwo,59,146.56,China,True
Ctjwlqyx Qcjqflb,50,67.86,China,False
Ctkdi Fddgapzxg,79,9.29,Germany,True
Ctkfxl Zoufvfx,52,26.14,United States,False
Ctkkdwg Gzfcu,41,94.21,UK,False
Ctkky Psmld,60,116.92,Germany,True
Ctkp Bnzkycm,57,133.74,United States,False
Ctkxlk Rwnin,62,66.18,France,True
Ctlfkrnp Jrtumpets,59,129.53,Brazil,False
Ctlfp Tclpywu,50,112.48,Germany,False
Ctljexb Dbyhl,40,29.76,United States,False
Ctlkizs Togzx,72,148.61,Germany,False
Ctlph Sbakk,64,100.98,Germany,False
Ctlqbkip Vdhfb,57,146.79,UK,False
Ctlznjtz Xachj,87,89.35,France,False
Ctmba Gppbsytts,57,14.87,France,True
Ctmejyo Oesuwk,64,83.58,Germany,True
Ctml Iexsmqapm,39,130.86,United States,True
Ctmrqwt Lxvblnu,68,139.81,Brazil,False
Ctmwi Bzxtd,81,128.67,UK,True
Ctmxztiy Xvivrs,33,26.96,UK,False
Ctmzyd Zfhnpr,81,126.12,France,False
Ctncac Tabpiwabt,78,42.46,France,False
Ctnnukce Gkphj,78,145.73,Germany,False
Ctnqcts Kzryxyj,57,81.61,UK,False
Ctnri Pzqunva,74,92.62,Brazil,False
Ctnvp Daibgjji,81,100.05,India,True
Ctoatm Rtxqmh,71,140.85,UK,True
Ctocvj Vthdhel,73,27.6,Brazil,True
Ctoezh Bskvt,78,125.78,Brazil,True
Ctop Mapqwqbhd,67,126.72,UK,False
Ctoqpwu Dpcgnbg,36,146.7,UK,True
Ctotplwf Koewrbxeu,81,35.08,India,True
Ctour Qmfwfb,84,62.1,India,False
Ctowsxft Fqmxuacny,75,68.94,UK,True
Ctpikize Ltyjok,51,66.1,India,True
Ctpiwi Xxsswjab,81,8,China,False
Ctpm Zivwjoh,55,99.37,United States,False
Ctpopak Ehndj,89,124.67,India,True
Ctpqq Hhzwouna,79,142.14,India,False
Ctpr Glvhzdphk,65,135.92,United States,False
Ctptqj Zghxwxnjy,74,95.05,China,True
Ctptyne Msrctvdnp,30,124.55,Brazil,True
Ctpzxewi Jsjsv,80,136.03,Germany,False
Ctqa Qeskh,74,139.41,UK,True
Ctqe Ypyooj,81,43.98,UK,True
Ctqk Gftpkmpb,39,146.62,Brazil,False
Ctqmwit Rvepdb,55,104.96,United States,False
Ctqsz Wchdjp,31,125.78,UK,True
Ctqzctag Jvfnbazd,84,107.41,France,True
Ctraqj Oetxvewpw,46,82.17,France,False
Ctrgowzk Wukzml,70,36.37,India,True
Ctrid Wgbsx,55,57.44,India,True
Ctrm Sshhesvp,35,148.22,United States,False
Ctsgue Pyemyvx,60,99.24,UK,True
Ctsh Lfqvxpyl,87,84.63,UK,False
Ctshd Volpyd,69,82.92,United States,True
Ctsill Xkrqmm,88,99.53,China,True
Ctsr Mviojid,65,53.41,Brazil,False
Ctsvoku Jcimhghjz,45,46.62,Brazil,True
Ctszjo Ikgzxtft,30,101.78,France,True
Ctszu Yohtnkso,84,81.09,United States,True
Cttpddwf Lgsmdq,82,47.39,China,False
Cttpdv Cpfxftl,38,91.74,China,True
Cttuibp Escngo,75,57.39,China,False
Cttvhi Qoriemotw,88,57.88,India,True
Cttyi Tmwghlq,36,88.05,China,False
Cttz Kbmxiyi,31,68.77,UK,True
Ctuhbuj Yhups,85,27.21,India,False
Cturdp Sljqc,67,63.02,Brazil,True
Ctutjp Btawk,79,79.16,United States,True
Ctvbr Qzxrsf,73,136.32,China,True
Ctvkl Boluo,33,9.25,India,True
Ctvmkbx Owqttwx,53,126.94,China,True
Ctvqjkzi Idgvy,76,130.12,UK,True
Ctwsdq Ghqecae,46,90.69,France,False
Ctwx Avrakyw,60,142.75,United States,True
Ctxckkb Vadkmadt,55,11.01,Germany,True
Ctxcqp Mtadlrn,74,130.86,UK,True
Ctxdjax Yzcahtq,72,58.15,Brazil,False
Ctxdvoj Btgxznagc,85,5.51,Germany,True
Ctxfratd Asdnomzdd,36,14.72,Germany,True
Ctxp Jfizyk,31,68.27,France,True
Ctxpw Rdpmrwxi,76,33.31,China,True
